Product,Rating,Content
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Kelengkapan sesuai. Fitur mudah digunakan. Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"sangat slow respon, barang datang tidak sesuai, barang datang ada yang hilang, kardus kemasan asal asalan. sangat tidak direkomendasikan beli di toko ini."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"pengiriman cepat, tapi barang biasa saja"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,batang tidak sesuai dgn fotonya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"jangan beli deh mendingan KW nih, Mi band 6 itu fullscreen, ini aja ga bisa konek ke hp"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"udh jam batrai tidak terisi dan Tidak mau menyala . dan admin tidak merespon dengan baik , toko kacau"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,smartwatch nya tidak bisa terhubung ke app nya...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Gak ngerti nyambungin k HP gak bisa2... tolong
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,gabisa nyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"kaget pas liat barangnya ga dikasih bubble wrap, kardusnya penyok. untung produk nya aman. pengiriman juga agak lamaKelengkapan sesuai."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"toko tidak amanah,beli 2 dikirim hanya 1."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"packingnya kurang bagus, kardusnya penyok"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,pesen merah dikirim hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Kelengkapan sesuai.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Produk sesuai deskripsi.
Ada harga ada barang.
Awalnya flat battery. Butuh sekitar 2 jam untuk (hampir) full charge.
Lalu screen/kaca mudah sekali tergores. Mungkin micro... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tidak berfungsi sebagaimana mestinya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,***
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"bungkusnya sembarang bgt, gk pake buble wrap jadi bungkus penyok"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Iya, sesuai dengan yang apa yang ditulis di aplikasi, settingnya mudah dengan langsung membaca petunjuk manualnya. Walau sedikit kecewa smartband-nya kesulitan saat saya... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"blm pake ,"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Kelengkapan sesuai. Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai . Kelengkapan sesuai. Fitur mudah digunakan.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"waktu kirim telat dari perkiraan, Dus peyok, but lumayan lah, udah kepakai jg"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,ga bisa di cas lagi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,jm'a ga bisa nyalh.. dah seharian di cas juga
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang sudah diterima dan berfungsi, tp sayang pesan warna kuning atau opsi kedua merah...yg dikirim hitam, anak sy kecewa jadinya kasihan. padahal udah langganan belanja... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"susah di pairing nya dah pake Iphone ga bisa Android pun sama aja ga bisa , jd ga kepakai !!"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,barang ok. chargingnya pakai clip jadi harus lepas gelang atau strap setiap kali diisi baterainya.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Cara setting-nya gampang. Ringan dipakai . Fitur mudah digunakan.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"agak berkaratan dibagian chargernya, jam digitalnya sering berubah terus. lumayan lah buat asesoris"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,The stopper(lock for the watch) just broken.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"1. Saat tiba, dus dan plastik rangka penyok parah.
2. Jauh dari ekspetasi, ga bisa di setting jam atau apapun."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Jamnya bgus tapi bahan gelangnya kya mainan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Fitur mudah digunakan.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tidak bisa koneksi gak bisa seting waktu
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"baru sekali dipakai,, sdh rusak,, tidak bisa di charge"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"pas pengepakan pakai buble wrap tipis, salah saya ga nyalakan langsung buat ngecek  tp ternyata dr sana layar dlm pecah. buat yg mau beli bgt dtg tlg dinyalakan d cek sem... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Tidak bisa dicharge. Chargernya nggak nempel di jamnya.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai . Fitur mudah digunakan.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"barang tidak sesuai.. pesen M6 yg dateng beda.. charger ny ja beda.. liat di internet, charger ny di belakang smartwatch nya.. ini, di list samping atas.. batre juga drop... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,memang benar barang china. sangat tidak rekomen sih. yaa begitulaahh...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,bagus oke bs saya pakai bisa connect ke HP namun agak lama..ternyata nemu cara di bounding dr aplikasi  tapi bluetooth dimatikan dulu ..pas keluar device nya connect send... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,dikirim biru
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tidak sesuai dari pesanan 2 yang datang hanya 1 dan saat dikomplain sudah 2 hari ngg seperti luap
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"salah kirim barang, tapi mau komplain ditoped ga bs krn sistemnya lg error"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"produk ga bisa konek ke aplikasi, angka yg keluar random"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"ga ad Bible warp.untung brng selamat
kaco2
udh rusak hah "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,batrenya cepat sekali habis ga sampe 5 jam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,beda warna sama yg diorder
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tidak bisa dipakai. tidak bisa terkoneksi ke HP dengan aplikasinya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,katanya m6 tapi yang di kirim m5....🤬🤬
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,chargernya gak connect  gak bisa dipake
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sesuai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,😔
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,cakep dah.fast respon pngiriman jg ok
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"10 hari mati, gak bisa dicas"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,buruk
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tdk sesuai jumlah dan slow respon..mudah2an berkah om..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak sesuai pesanan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Barangnya original 👍. Kelengkapan sesuai. Ringan dipakai . Baterai awet. Fitur mudah digunakan. Cara setting-nya gampang.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Kelengkapan sesuai. Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Sesuai dengan harga
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang rusak
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"brg yg kmi terima tdk sesuai dg gmbr trus packingan sgt  jelek sekali trus qalau.
ash dlm.pakingqn tp kota ud ter bka semua , jam nyq tsk dipackong dg bael dan tsk pkai b... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang stelah di charge sampai sekarang tidak bisa nyala lagi...mati total
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,barang dateng dalam keadaan lecet lecet pas udah di cas juga ga mau nyalaa
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Fast respon, tapi kemasan simpel dan box penyok. Ketika dinyalakan kelihatan dari samping nyala nya putih selain dari layar"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Yang dipesan M6 warna merah. Yang datang M5 warna biru. Resiko flash sale mungkin ya. Untungnya barangnya dapat bekerja dengan baik.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"udah diterima dalam keadaan batre habis, mantab 👍. kurang jelas apakah ini awet atau tidak. semoga saja awet ya. makasih ya seller TOP 👍"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,ordernya hitam dapat nya yg merah
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Varian bisa milih tapi yang dikirim berbeda dengan permintaan, dan tidak ada konfirmasi
barang berfungsi dengan baik"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Pas sampai ditangan, kardus sudah penyok2 dan terbuka serta isi berantakan"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"belum juga di pake keluar udh rusak 😅
sangat kecewa sekali
di inbox pun ngk bales2"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pesan 3 item, 1 item tidak hidup padahal sdh di cas, 1 item tidak sesuai warna.
Harusnya konfirmasi dulu klo memang barang tidak ada."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Baik 👍Kelengkapan sesuai.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang nya baru saya pakai satu minggu sudah drop batery nya dipakai sehari lgs habis
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,yg diorder merah.. yang datang hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"barang berfungsi normal, hanya sulit utk konektivitas ke hp, Ringan dipakai . Kelengkapan sesuai."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"baterai nya ga sampai 1 hari habis, dan terakhir ketika saya mau charge, cover nya malah lepas dari dan Sekarang tidak bisa dipakai.maaf ulasan nya saya sampaikan apa ada... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Ringan dipakai . Kelengkapan sesuai.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Fitur mudah digunakan.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,minta warna navy yang dateng warna hitam. Barangnya original 👍.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,kurang
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Paking hanya dibungkus plastik hitam tipis,tidak safe sama sekali. Pesanan tidak sesuai,order Navy yg datang Hitam padahal di chat bilang Navy ready. Music controller tid... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,jelek ***
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"barang yg diterima rusak, warna tidak sesuai dgn yg diminta"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang pesanan tidak sesuai deskripsi yg tercantum pada penawaran... sangat kecewa..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pesan Navy Yang dikirim Hitam. Katanya Ready Navy, Malah yg dikirim Hitam... Harus Beli Strap Lagi Hufttt... Fokus Ahhh"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pembelian pertama di tokped, dan mati total, di chager berjam"" ga nyala juga.
liat review pas dichager katanya lngsung nyala, punya ku ini ga nyalaa sama sekali, kata... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"beli 5 di kirim cuman 1, uang di balikin sih tp ttp aja kecewa ,klo ga ready stock knapa bs di order banyak"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Kalau ada nilai minus maka saya akun mengklik itu.

saya pesan 2 m5 dengan warna navy dan black,
namun barang yang sampai malah navy ke2 2 nya, penjual tdak blang stock h... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai . Kelengkapan sesuai. Fitur mudah digunakan.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Kelengkapan sesuai. cuma sayang bikin bingung order M6 dikirim M4...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"mantap admin padahal ku ganiat mesen yg merah, yg datang malah warna biru/navy aku suka banget warnanya wkwkwk"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,saya pesen warna navy yg dateng nya item gak ada konfirmasi dlu sebelum kirim klo stok navy nya abis
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak sesuai warna
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Barang ok. berfungsi baik. Hanya kemasan / dus sdh tdk mulus. Utk sinkronisasi dng hp menggunakan app fitpro. Hrs coba bbrp kali, baru smartwatch dan hp bisa konek. Overa... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,ribet klo di charge harus lepas
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,trimakasih barang sudah sampe. semoga ada diskon dan bisa pesan lagi.Kelengkapan sesuai.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,saya kira xiaomi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ya sesuai harganya lah
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sesuai pesanan sesuai deskripsiRingan dipakai . Kelengkapan sesuai.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"barang kurang bagus soalnya saya cas ga bisa full batre nya, packing cuman di kasih plastik hitam doang jadinya kardus penyok"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Sama sekali gak bs disetting dan ini KWnya KW jd palsu banget dan barcode jg gak bs diakses walau udah foto banget. kecewa banget tokopedia ada ksh panggung 'live&#39... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ini salah saya tergiur harga murah. Gak bisa ngubah angka jam di barang itu
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,pelacak langkah kaki tidak berfungsi dengan baik. Cara setting-nya gampang. Fitur mudah digunakan. pengiriman cepat. sesuai lah sama harganya.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"pembohong, yg dikirim m4"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,mantaff gan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,minta napi. D kasih item...... untung plase sale. belinya..... g bisa konek ke poco gue kwkwkwkwk
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"cuman di pake sehari udah abis aja ini battery smartwatchny, padahal jarang konektitas ke HP. tapi buat gaya""an masi okelah"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"charger bukan magnetik,susah dicharge kecewa aja ya tpi harga ga pernah bohong sih sesuai harga ny lah,
tdi sih ngebayangin beneran promosi dri harga 399rbu jd 70rbu tpi... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Ga bs konek
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Tidak bisa konek sama applikasi yg didownload. Jadi tidak bisa di atur jam nya. Besel pada jamnya terlalu besar, jadi kelihatannya jamnya kotak bukan full layar."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang ok.
minta warna merah 
yg dikirim warna hitam"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Led blank, udah dikirim balik, uang kembali sebagian"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"saya beri bintang 4 karena yang datang versi M5 bukan M6 sesuai deskripsi, pengiriman sangat cepat, sudah dites semuanya berfungsi dengan baik, Terima kasih"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Produk tidak dikirimkan karena dapat harga sale
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,ngga yala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"SALAH WARNA, HARUSNYA BLACK MALAH NAVY"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"order hitam, yang dikirim merah"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"duss penyok,yg penting mah nyala.
ok lah.
sesuai harga."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"liat review gak bisa konek di android 11, dapet barang diskon jadi gak berharap banyak"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,warna yg dibeli tidak sesuai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Tidak bisa nyala, tidak bisa di charge, tolong untuk seller lebih diperhatikan dan jujurlah dalam berjualan."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"overall oke, tapi ngeri juga pairing gadgetnya gak ada password .."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Baru kali ini sekecewa ini beli di OFFICIAL STORE. Garansi cuma 2 hari jadi ga bisa ganti. Udah charge full batre tapi ga bisa dioperasikan. 

Lebih baik pikir2 lagi beli... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Tertulis varian warna hitam, datangnya warna navy blue. Paket cuma dibungkus kantong kresek hitam, jadi pas datang kemasan box (dus) smartwatch-nya penyok-penyok. Untungn... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Produk yg dikirim g sesuai yg di tawarkan penjual, di invoice pembelian ada catatan warna pilihan,, dikirimnya satu warna tanpa konfirmasi ke pelanggan + Produk yg dikiri... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Pesan ""Napi"" Yang datang ""Ireng""
Buat yang pingin beli.. utk hp dgn sistem android 10 dan 11.. smartwatch tdk akan bisa terkoneksi, ""device disconnect... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"dapat harga murah pas Tokopedia play,  10 rb aja,  tp pas datang gak bs konek atuh sama aplikasinya. kumaha bisa dipakenya.."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,pesen m6 yg datang m5
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang bagus, berfungsi baik, Cara setting-nya gampang. Fitur mudah digunakan."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak memuaskan barangnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"lumayan lah lagi diskon, sepuluh ribu an"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Cara setting-nya gampang. Ringan dipakai . Fitur mudah digunakan. Baterai awet.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"pertama kali barang sampai gak bisa nyala di periksa batrai nya habis, setelah di isi sampai 5 jam lebih batrai gak penuh2 dan sampai sekarang tidak bisa nyala.. 
ya suda... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,fast respon
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,request warna apa yg dateng warna apa 😁
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,pesen warna merah dikirim nya hitam. tapi gpp deh barang ok
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,belum bisa connect ke hp..sampai pusing
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Barang nya salah kirim, Order M6 - BLACK yg datang M5 - BLUE.
So far admin nya fast respon, harus nya ku retur tapi kardus nya dah rusak ga jadi deh (jd ga bisa tau prose... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"barang gak bs hidup, udah dicharge seharian, udah pake segala cara (tarok di frezeer dll) gak idup jg. kecewa."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"fitur2nya memang bagus, tapi jamnya tdk bisa/susah disetel angkanya..😥"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"minta warna merah dan hitam dtg warna navy 22 nya, dichat lg tp gk diblg pdhl sdg onlen"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,susah settingnya ..wajarlah dpt gratis dri tokopedia.mksih seller mksih tokped
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"parah bgt gak di kasih bubble sama sekali cuma di bungkus selembar pelastik hitam. memang murah sih yatapi jgn gitu dong gan. barang datang mati,bener""gak ada batrai... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,batre hanya tahan 12 jam an. jam nya ga bisa di set.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"step countnya ngaco. goyang2 dikit lgsg naik puluhan step..
validasinya agak meragukan. 
bahan karetnya keras.. 
yaaa sesuai harga."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,barang sesuai harga packing parah cuma kntong kresek dilakban
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,order merah di kirim hitam.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,pesan warna navy blue datang warna hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Kelengkapan sesuai. Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang sudah rusak di jual tidak ada pungsih nya jujur saya sangat tidak ikhlas uang saya diambil dgn cara menipu seperti ini
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"pengemasan buruk, penyokk semuaa"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"mengecewakan, gak bisa sambung ke apps. alat rusak kok di jual"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Penjual tidak jelas.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"salah kirim warna, batre cepet bgt habis, gk ada Quality Control"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"padahal pesanan seri m5 dan m6 strap merah, ygdateng malah seri m5 ke 22nya.strapnya juga biru. agak kecewa walaupun jam nya bagusAda garansi resmi. Barangnya original 👍... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"order warna merah, dateng warna biru..."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,lumayan aja fiturnya jg lumayan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"ga ada karet gelangnya, packingnya juga rusak😢"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak sesuai harapan yg di kirim tipe m5..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Lumayan jam nya
