Product,Rating,Content
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Paking hanya dibungkus plastik hitam tipis,tidak safe sama sekali. Pesanan tidak sesuai,order Navy yg datang Hitam padahal di chat bilang Navy ready. Music controller tid... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,penjual slow respon.barang pakcing lumayan rapi tpi usb charger nya penyot untung bisa di perbaiki.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,kardus rusak/penyok
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,pesen item yg dtg navy
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,1 jam ga bs berfungsi...tdk bisa dipairing ke hp
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"Barang sdh diterima dg baik, saya kasih bintang 3 dulu ya, krn barang blm di coba dg di chargerp dulu"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,barang sudah diterima dengan baik... terimakasih...
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"sudah di charge lebih dr 7 jam, ga bisa nyala.."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"sory bintang 3 ja bang,walau barang berfungsi tp batre tidak sesuai deskripsi,belum da sehari udh habis padahal udh full chas,warna juga mesan item tp yg datang abu"""
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 3,Baru dipakai 1 hari sdh rusak 🥲
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,"Pelayanan dan pengiriman cepat.
Tipe Produk sesuai dengan pesanan.. Namun Packing dibungkus plastik tanpa box..
Ada lecet - lecet di plastik penutup display.
Ya .. Cukup... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Sesuai dgn harganya
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Brg sdh diterima. Semoga awet. Thx
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,belum bisa mengaplikasikannya.. ?? koq susah ya??
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,Notif chat tidak muncul ke ios
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,pesan m6 yang datang m5 yang jualan kurang fokus jadi saya kasih bintang 3 aja ya...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,sekelas toko official tidak menyertai bubble wrap dalam pengiriman nya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Barang ok, cepat nyampai, tapi packing nya kurang bagus hanya pakai plastik kresek tipis jadi dalam nya gepeng"
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 3,"kualitas biasa saja, tidak ada yg istimewa, barang datang harus isi baterai"
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,ga bisa otomatis nyala waktu posisi tangan gerak lihat jam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Kelengkapan sesuai. Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"minta warna merah dan hitam dtg warna navy 22 nya, dichat lg tp gk diblg pdhl sdg onlen"
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 3,netral
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,kFitur kurang mudah digunakan.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,fisik tdk bagus
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,barang nya lumayan sesuai sama harga nya pengaturan nya lumayan gampang asal bisa masuk ke app nya tapi proses pengiriman nya cepat
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"cukup ok, sesuai harga"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"barang sudah sampai,, cuma sayangnya packing kurang aman"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Gak bisa disambung ke Smartphone :)
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,ok
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,"Packing kurang memuaskan,, selebihnya oke,,"
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,"Hargailah barang yang dijual. Saya beli sabun 20 rb, pakai kardus sama buble wrap. Ini barang 50 ribuan packingnya kayak gitu. Banyak yang komen barang sampai dengan kond... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,tidak touchscreen ternyata
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,gaaa bisa2 di setting...pengirimannya sih cepat cm ini kok pas mau di setting gaa bisa2
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Terimakasih barangnya sdh diterima...tapi sayang tidak sesuai pesanan...sy pesan yang warna navy blue....tapi yg datang warna hitam.
Mau ditukar jg sudah males....lain ka... "
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,"Barang ok,tapi sayang pelayanan kurang memuaskan"
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,Paking aman..beli 2 mati 1.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,barang nya lumayan sesuai sama harga nya pengaturan nya lumayan gampang asal bisa masuk ke app nya tapi proses pengiriman nya cepat
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,beli merah dikasih hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Pas sampai ditangan, kardus sudah penyok2 dan terbuka serta isi berantakan"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,Fitur mudah digunakan. Ringan dipakai . Barangnya original 👍.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"pesanan sesuai, respon dan pengiriman cepat, kualitas brg sesuai harga (tdk bs terlalu bnyk ekspektasi), warna navy nya bagus, merahnya kurang oke."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"packagingnya kayak ga niat bgt, untuk barang KW kek gini yg cuma 50kan mending beli yang ori sekalian"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,lumayan dgn harga sesuai
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"tidak di proteksi , padahal sudah bayar biaya proteksi"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,gak sesuai ekspektasi
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,anti air cuma 10min.. buat di dalam air 1jam mati..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"pengiriman ok, barang sesuai penawaran, packing tidak aman utk barang elektronik."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,cas hp kurang 1 dan waktu sampai lambat
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 3,"pengiriman lama pesen tgl 28 feb baru di terima tgl 4 maret pd hal sama2 jakarta 😁
untuk atur pickup aja butuh 3 hari dari barang di pesan"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Pesanan sesuai dengan di foto.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Packaging tidak aman, hanya dibungkus plastik hitam saja. Barang datang dalam keadaan penyok."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,settingannya rumit
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,susah setingnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,request warna apa yg dateng warna apa 😁
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,fitur produk ada yg gak berfungsi...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"ini toko official store kan? koq ada varian warna tapi pas datang barang berbeda? seriusan gak sih jualan nya? klo buat pakai sendiri yaa boleh,, ini buat jual kembali.
.... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,yg 1 tdak bsa d cas
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"barang bagus,
cara nyetingnya yg Ribet.karena gak ada petunjuk"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,sulit dipahami.tapi lumayanlah.. dengan hrga segtu
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Kelengkapan sesuai.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"kualitas sesuai harga beli pas flash sale 54rb plus ongkir,kirain harga aslinya 288rb itu padahal harganya beda 2rb doang dr harga aslinnya,karetnya kaku sangat"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Barang yg diterima tdk sesuai deskrpsi, parah ."
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Ga ada antigores dan kotak cuman jamnya aja Semoga jamnya awet 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"harga sangat besahabat kualitas juga sudah ok fitur nya lancar dan tersambung dengan baik, hanya satu kekurangan yg sangat kecil ngecas jamnya harus di lepas dari tali ka... "
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,ok
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,barang mati dikirim...minta refund dana..penjual memaksa barang harus beli..kok maksa ya...
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Seharusnya dijual dengan kotak aja. Cuman beda 3rb.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,respon dr penjual krg ok.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Untuk pelayanan toko oke laah.. 
untuk produk sangat tidak recommended, tidak bisa konek ke hape, entah karena tidak support karena hp nya versi baru, pindah2 app juga te... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,qty yg d pesan ga sesuai yg d kirim.. tapi komplain berhasil d selesaikan
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"menu tidak bisa kembali ke sebelumnya, sehingga harus lanjut sampai menu yg diinginkan"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,"Slow respont, tpi barang ok. "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,ok
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,packing kurang safety😅
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,Ringan dipakai
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,pesen yg pink yg datang hitam
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 1,"tidak bisa dipakai, sbg jam goblokpun gak bisa"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"barang tidak sesuai.. pesen M6 yg dateng beda.. charger ny ja beda.. liat di internet, charger ny di belakang smartwatch nya.. ini, di list samping atas.. batre juga drop... "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,Parah
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,baterai 14 jam sudah habis
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,tidak ada petunjuk pemakaian dan nda ada respon penjual nya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,banyak fitur yg gk bisa dipake
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"battery sangat cepat habis. bahkan saat kondisi standby, tidak digunakan"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Produk sampai dalam keadaan tidak bisa dihidupkan walaupun saat dicas bisa menyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tidak berfungsi sebagai mana mestinya...
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,Tidak layak jual
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,baarang rusak gak bisa nyala 😩 kecewa banget
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,gk bisa idup. males return
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,baru lewat 2 hari jam rusak. sori barangnya sangat mengecewakan sekali
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"asli rusak total gk bisa nyala. sangat kecewa, dan gk bertanggung jawab untuk mengganti barangnya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang nya baru saya pakai satu minggu sudah drop batery nya dipakai sehari lgs habis
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,Pelapak tidak mencantumkan barang ori atau tidak.. dan menuliskan harga coret sehingga pembeli terjebak seolah2 barang yg dijual original
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,iseng
"Amazfit Bip 3 Smartwatch 1.69"" Ultra-large Color Display 50 watch face - Hitam",bintang 1,"Seller sangat tidak peduli atas delivery yang sampai skrg saya belum terima, Antaraja yang sangat tidak profesional dalam pengiriman sempet di claim barang hilang sampai... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,sangat mengecewakan
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"Ga ikhlas gua, balikin duit gua 105 ribu, gaiklas bodo amat, "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"sy order pink tp dikirim hitam, alasannya stock tdk ada tp tdk confirm balik dulu."
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"Ini bukan slow respon, tapi NO RESPON AT ALL!!. Balas diskusi hanya copy paste “rdy y untuk produk...”

Pesanan udah 2 hari tapi masih “pesanan telah diteruskan ke penjua... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,LAPAK GA AMANAH.... Beli 2 dikasih 1 doang! HATI2 GUYS Kalo beli di LAPAK INI
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"salah kirim warna, batre cepet bgt habis, gk ada Quality Control"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barangny mati total gk bisa nyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak berfungsi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"yang datang type M5 hrgnya lbh murah, dikasih solusi ditukar tp ongkir ga jelas siapa yg nanggu, toped juga mediasinya lebih berpihak ke penjual seharusnya ada solusi yg... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"Pesan 2 buah jam dalam 1 pesanan, hanya 1 yang dikirim"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak bisa konek
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,dicharge tidak bisa. sampai sudah tdk segel. parah ini. laen kali jual brg yg beneran napa?ms charge ud 5 jam bgt dicabut mati kg bs nyala jg
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang pesanan tidak sesuai deskripsi yg tercantum pada penawaran... sangat kecewa..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Packing plastik tipis padahal produk elektronik
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"barang tidak berfungsi seperti yg diiklankan fungsi tensi darah ngaco detak jantung ngaci, oxigen jg sami mawon ga ada yg bener cm tipu2 doang"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"masa dia minta utk bisa akses seluruh handphone.
kita jadi insecure"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang sudah rusak di jual tidak ada pungsih nya jujur saya sangat tidak ikhlas uang saya diambil dgn cara menipu seperti ini
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,komponen tidak lengkap. kabel chargernya tidak ada.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,memang benar barang china. sangat tidak rekomen sih. yaa begitulaahh...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Barang tidak bisa hidup
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,tidak sesuai dengan gambar dan dus nya. berbohong dalam berjualan. berbeda versi
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"Jam tangannya talinyabsudah baret baret,apa karena harga murah jadi tidak mempertimvangkan kualitas,padahal ini repeat order,pertama beli harganya yg 
360 rb dan saya pua... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"jangan beli deh mendingan KW nih, Mi band 6 itu fullscreen, ini aja ga bisa konek ke hp"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"pesen 2, datang hanya 1, dibubgkus plastik kresek."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"belum dipakai, sudah rusak"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,g nyala bang
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,kurang berfungsi... susah di pencet dan susah connect di hp😪😪 jaih dari ekspektasi ..
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"kami beli dua pcs jam yang datang hanya satu ??

lalu diminta dokumen yg ada ""Stempel Bru""...?"
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 1,"Seller ramah, pengiriman cepat"
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,"Layarnya kedip2 trs kaya mau mati gitu. 3 minggu pemakaian, langsung mati total. rusak!"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"Bluetooth nya nggak bisa nyambung ke Hp ...
Barangnya tidak berkualitas ..."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,belum bisa connect ke hp..sampai pusing
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,tidak sesui pesan biru dikirim hitam
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,barang yg di jual tidak sesuai yang di gambar
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,beli 2 dikirim 1. ampun deh.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"Hahaaa penjual Tidak jujur, Barang KW Replika Bilangnya 100% ORI. Gak usah nipu konsumen, gak berkah min. Ganti tuh nama produknya biar gak banyak korban. Gak Berguna Sam... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,ok....
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Brg jelek🤦🤦🤦🤦🤦
Beli 2 jd pajangan aza"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Ngk bisa dicharge…mati total
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"gk bgus barangnya
gk sesuai deskripsi"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"Tidak mengecewakan, oke bgt
👍👍"
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 1,stupidwatch
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak sesuai foto dan deskripsi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,sangat kecewa.karna g ada doc charger
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,barang baru di pakai seminggu langsung g bisa hidup waktu di charge
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,katanya m6 tapi yang di kirim m5....🤬🤬
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Tidak bisa dicharge. Chargernya nggak nempel di jamnya.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,ga hidup
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Barang ini tidak berkualitas, hati hati menyesal beli, jangan tergiur sama harga yg murah, barang tidak berkualitas"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,ga nyala dong mantulll kaali:)
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,barangnya kurang bagus
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,ga bisa konek ke hp
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,aneh
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"Udah pesen warnanya hitam di inbox dan di order note, dikasih nya warna merah. Khan maen 🤘🏻👏🏻"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tidak dikirim tanpa alasan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"pin 📍 pengunci gelang-nya ternyata putus, jd saya tidak bisa menggunakannya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"charger bukan magnetik,susah dicharge kecewa aja ya tpi harga ga pernah bohong sih sesuai harga ny lah,
tdi sih ngebayangin beneran promosi dri harga 399rbu jd 70rbu tpi... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"charger ga ada, gmn nge Charge nya coba"
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 1,...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang rusak
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,YG DI ORDER APA YG DIKIRIM APA. NGAJUKAN KOMPLAIN GK DI TANGGAPI. ORDER 2 PCS DIKIRIM 1 PCS. JANGAN BELANJA DI TOKO INI KURANG MEYAKINKAN
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"1. Saat tiba, dus dan plastik rangka penyok parah.
2. Jauh dari ekspetasi, ga bisa di setting jam atau apapun."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"udh jam batrai tidak terisi dan Tidak mau menyala . dan admin tidak merespon dengan baik , toko kacau"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,ngga yala
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"barang tidak berpungsi,"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,request warna apa yg datang malah itam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,jangan di beli. di bohongin. saya pesan M6 layar nya full. seperti yg digambar iklan. tapi dikirim M4 yg layarnya kecil. not recomended
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,PESEN 2 DATENG SATU.. KLO BELANJA ONLINE HATI HATI BARANG G BAGUS.. RIVIEWNYA BISA DIBELI CERDAS DALAM BELANJA ONLINE.... ASLI KECEWA
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"dapat yg lcd nya yg bergaris, awalnya cuma bergaris dikit seperti yg ada d foto, tp dalam 1 minggu dah bergaris total ga bisa kebaca samasekali"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,🪦
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,gak bsa konek ke hp dan akhirnya gak kepake..cuma buat pajangan saja..
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"Gelangnya gak ada, ga bs dipakai 
isi tidak lengkap"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"KACAU .... PESAN APA , DIKIRIM APA, JADI RUGI DI ONGKIR , CEK"" DULU GAN YANG MAU BELANJA "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Gak bisa connect bluetooth
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,smartwatch nya tidak bisa terhubung ke app nya...
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"Respon dr penjual LOADING SANGAT, POKOKNYA PAYAH.. 👎👎👎👎 CUKUP 1x gw bli di Toko ini & terakhir bli di TOKOPEDIA.. Barang yg gw bli 2 Jam Tangan, Merah dg Biru, yg... "
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,barang tidak dicek terlebih dahulu.... barang rusak tidak digubris ^^ ... udah 2 minggu chat di pusat resolusi didiamkan saja.. susah kalo bossnya banyak duit
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,sangat mengecewakan...yg di order dengan yg dikirim tidak sama..order M6 Yg dikirim M4
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,ga ad kotaknya padahal kemarin ad kotaknya. jdi kecewa bgt.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak bisa di charges
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tdk bs conect
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"Barang diterima tp tidak bisa nyala 
Dan tidak Ada chargernya juga"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"untuk barang yang 1 nya mika sensor gada dan vibration nya tidak berfungsi (pelajaran untuk diterapkan QC barangnya untuk penjual) , dan mengajukan komplen seller menyetu... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,ga ada charger di kotaknya. baru beli ga bisa nyala karena chargernya khusus
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"sangat slow respon, barang datang tidak sesuai, barang datang ada yang hilang, kardus kemasan asal asalan. sangat tidak direkomendasikan beli di toko ini."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,baru lewat 2 hari jam rusak. sori barangnya sangat mengecewakan sekali
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,tidak sesui pesan biru dikirim hitam
